Resource,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
Zone,1,1,2,2,2,3,3,1,2,3
t1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-157714.89395648436,-157714.89395648436
t7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436
t8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-157714.89395648436,-157714.89395648436
t9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-161644.74447848476,-157714.89395648436
t10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-161644.74447848476,-157714.89395648436
t11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943165,-157714.89395648436,-157714.89395648436
t20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943165,-157714.89395648436,-157714.89395648436
t21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848476,-157714.89395648436
t29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943165,-161644.74447848476,-186337.24036943162
t30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943165,-161644.74447848476,-186337.24036943162
t31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943162,-157714.89395648433,-157714.89395648436
t35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943162,-161644.74447848476,-157714.89395648436
t36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-157714.89395648436,-157714.89395648436
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-162836.96747417015
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182105.3862215707,-186337.24036943165,-162836.96747417015
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182105.3862215707,-186337.24036943165,-162836.96747417015
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-161644.74447848476,-157714.89395648436
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-161644.74447848476,-157714.89395648436
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-161644.74447848476,-157714.89395648436
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-161644.74447848476,-157714.89395648436
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848476,-157714.89395648436
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848476,-157714.89395648436
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848476,-157714.89395648436
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848476,-157714.89395648436
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943162,-161644.74447848476,-157714.89395648436
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943162,-161644.74447848476,-157714.89395648436
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564843,-157714.89395648436
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,-157714.89395648436
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848473,-157714.89395648436
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848473,-157714.89395648436
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,0.0
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,0.0
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,0.0
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.8939564843,0.0
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-157714.8939564843,-157714.89395648436
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-157714.8939564843,-157714.89395648436
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-157714.8939564843,-157714.89395648436
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-186337.24036943162,-157714.89395648436
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648433,-186337.24036943162,-157714.89395648436
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648436
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,-157714.89395648433
t87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,0.0
t88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648436,0.0
t89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-186337.24036943165,0.0
t90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186691.6429088884,-186337.24036943165,0.0
t91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161693.4039763676,-161644.74447848473,0.0
t92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161693.4039763676,-161644.74447848473,0.0
t93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161693.4039763676,-161644.74447848473,-157714.89395648436
t94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943162,-190980.25847198415,-157714.89395648436
t95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-186337.24036943162,-190980.25847198415,-157714.89395648436
t96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564844,-157714.89395648433,-157714.89395648436
t99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564844,-157714.89395648433,-157714.89395648436
t100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.8939564844,-157714.89395648433,-157714.89395648436
t101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-157714.89395648433,-157714.89395648436
t102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-157714.89395648433,-157714.89395648436
t103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-157714.89395648433,-157714.89395648436
t104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-157714.89395648433,-157714.89395648436
t105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-161644.74447848473,-157714.89395648436
t106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-161644.74447848473,-157714.89395648436
t107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,0.0,-157714.89395648436
t114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-187711.57658377176,-157714.89395648436
t115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158892.53536960628,-187711.57658377176,-157714.89395648436
t116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
t120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157714.89395648436,-157714.89395648433,-157714.89395648436
