,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
AnnualSum,0.0,0.0,0.0,0.0,0.0,647.3492142857143,9014.579357142866,0.0,0.0,-9661.928571428572,0.0,0.0,0.0,0.0,0.0,184.87373809523808,2574.4357857142854,0.0,0.0,-2759.309523809524,0.0,0.0,0.0,0.0,0.0,88.25056547619047,1228.9220535714287,0.0,0.0,-1317.172619047619
t1,0.0,0.0,-0.0,0.0,-0.0,525.9499999999999,7324.049999999999,-0.0,-0.0,-7850.0,0.0,0.0,-0.0,0.0,-0.0,150.21400000000003,2091.786,0.0,-0.0,-2242.0,0.0,0.0,-0.0,0.0,-0.0,71.69000000000001,998.3100000000003,0.0,-0.0,-1070.0
t2,0.0,0.0,-0.0,0.0,-0.0,497.408,6926.592000000001,-0.0,-0.0,-7424.0,0.0,0.0,-0.0,0.0,-0.0,142.04,1977.9600000000005,0.0,-0.0,-2120.0,0.0,0.0,-0.0,0.0,-0.0,67.804,944.196,0.0,-0.0,-1012.0
t3,0.0,0.0,-0.0,0.0,-0.0,476.169,6630.831,-0.0,-0.0,-7107.0,0.0,0.0,-0.0,0.0,-0.0,135.943,1893.057,0.0,-0.0,-2029.0,0.0,0.0,-0.0,0.0,-0.0,64.923,904.0769999999999,0.0,-0.0,-969.0
t4,0.0,0.0,-0.0,0.0,-0.0,465.449,6481.551,-0.0,-0.0,-6947.0,0.0,0.0,-0.0,0.0,-0.0,132.92800000000003,1851.072,0.0,-0.0,-1984.0,0.0,0.0,-0.0,0.0,-0.0,63.44899999999999,883.5509999999999,0.0,-0.0,-947.0
t5,0.0,0.0,-0.0,0.0,-0.0,463.774,6458.226,-0.0,-0.0,-6922.0,0.0,0.0,-0.0,0.0,-0.0,132.45900000000003,1844.5410000000002,0.0,-0.0,-1977.0,0.0,0.0,-0.0,0.0,-0.0,63.248,880.752,0.0,-0.0,-944.0
t6,0.0,0.0,-0.0,0.0,-0.0,472.01500000000004,6572.985,-0.0,-0.0,-7045.0,0.0,0.0,-0.0,0.0,-0.0,134.804,1877.1960000000001,0.0,-0.0,-2012.0,0.0,0.0,-0.0,0.0,-0.0,64.32,895.6800000000001,0.0,-0.0,-960.0
t7,0.0,0.0,-0.0,0.0,-0.0,489.5690000000001,6817.4310000000005,-0.0,-0.0,-7307.0,0.0,0.0,-0.0,0.0,-0.0,139.829,1947.1710000000003,0.0,-0.0,-2087.0,0.0,0.0,-0.0,0.0,-0.0,66.732,929.268,0.0,-0.0,-996.0
t8,0.0,0.0,-0.0,0.0,-0.0,505.44800000000004,7038.552000000001,-0.0,-0.0,-7544.0,0.0,0.0,-0.0,0.0,-0.0,144.318,2009.6819999999998,0.0,-0.0,-2154.0,0.0,0.0,-0.0,0.0,-0.0,68.943,960.0569999999998,0.0,-0.0,-1029.0
