Resource,natural_gas_combined_cycle,solar_pv,onshore_wind,battery
Zone,1,1,1,1
t1,0.0,0.0,0.0,-0.16304347826086954
t2,0.0,0.0,0.0,-0.16304347826086954
t3,0.0,0.0,0.0,-0.16304347826086954
t4,0.0,0.0,0.0,-0.16304347826086954
t5,0.0,0.0,0.0,-0.16304347826086954
t6,0.0,0.0,0.0,-0.16304347826086954
t7,0.0,0.0,0.0,-0.16304347826086954
t8,0.0,0.0,0.0,-0.16304347826086954
t9,0.0,0.0,0.0,-0.16304347826086954
t10,0.0,0.0,0.0,-0.16304347826086954
t11,0.0,0.0,0.0,-0.16304347826086954
t12,0.0,0.0,0.0,-0.16304347826086954
t13,0.0,0.0,0.0,-0.16304347826086954
t14,0.0,0.0,0.0,-0.16304347826086954
t15,0.0,0.0,0.0,-0.16304347826086954
t16,0.0,0.0,0.0,-0.16304347826086954
t17,0.0,0.0,0.0,-0.16304347826086954
t18,0.0,0.0,0.0,-0.16304347826086954
t19,0.0,0.0,0.0,-0.16304347826086954
t20,0.0,0.0,0.0,-0.16304347826086954
t21,0.0,0.0,0.0,-0.16304347826086954
t22,0.0,0.0,0.0,-0.16304347826086954
t23,0.0,0.0,0.0,-0.16304347826086954
t24,0.0,0.0,0.0,-0.16304347826086954
t25,0.0,0.0,0.0,-0.16304347826086954
t26,0.0,0.0,0.0,-0.16304347826086954
t27,0.0,0.0,0.0,-0.16304347826086954
t28,0.0,0.0,0.0,-0.16304347826086954
t29,0.0,0.0,0.0,-0.16304347826086954
t30,0.0,0.0,0.0,-0.16304347826086954
t31,0.0,0.0,0.0,-0.16304347826086954
t32,0.0,0.0,0.0,-0.16304347826086954
t33,0.0,0.0,0.0,-0.16304347826086954
t34,0.0,0.0,0.0,-0.16304347826086954
t35,0.0,0.0,0.0,-0.16304347826086954
t36,0.0,0.0,0.0,-0.16304347826086954
t37,0.0,0.0,0.0,-0.16304347826086954
t38,0.0,0.0,0.0,-0.16304347826086954
t39,0.0,0.0,0.0,-0.16304347826086954
t40,0.0,0.0,0.0,-0.16304347826086954
t41,0.0,0.0,0.0,-0.16304347826086954
t42,0.0,0.0,0.0,-0.16304347826086954
t43,0.0,0.0,0.0,-0.16304347826086954
t44,0.0,0.0,0.0,-0.16304347826086954
t45,0.0,0.0,0.0,-0.16304347826086954
t46,0.0,0.0,0.0,-0.16304347826086954
t47,0.0,0.0,0.0,-0.16304347826086954
t48,0.0,0.0,0.0,-0.16304347826086954
t49,0.0,0.0,0.0,-0.16304347826086954
t50,0.0,0.0,0.0,-0.16304347826086954
t51,0.0,0.0,0.0,-0.16304347826086954
t52,0.0,0.0,0.0,-0.16304347826086954
t53,0.0,0.0,0.0,-0.16304347826086954
t54,0.0,0.0,0.0,-0.16304347826086954
t55,0.0,0.0,0.0,-0.16304347826086954
t56,0.0,0.0,0.0,-0.16304347826086954
t57,0.0,0.0,0.0,-0.16304347826086954
t58,0.0,0.0,0.0,-0.16304347826086954
t59,0.0,0.0,0.0,-0.16304347826086954
t60,0.0,0.0,0.0,-0.16304347826086954
t61,0.0,0.0,0.0,-0.16304347826086954
t62,0.0,0.0,0.0,-0.16304347826086954
t63,0.0,0.0,0.0,-0.16304347826086954
t64,0.0,0.0,0.0,-0.16304347826086954
t65,0.0,0.0,0.0,-0.16304347826086954
t66,0.0,0.0,0.0,-0.16304347826086954
t67,0.0,0.0,0.0,-0.16304347826086954
t68,0.0,0.0,0.0,-0.16304347826086954
t69,0.0,0.0,0.0,-0.16304347826086954
t70,0.0,0.0,0.0,-0.16304347826086954
t71,0.0,0.0,0.0,-0.16304347826086954
t72,0.0,0.0,0.0,-0.16304347826086954
t73,0.0,0.0,0.0,-0.16304347826086954
t74,0.0,0.0,0.0,-0.16304347826086954
t75,0.0,0.0,0.0,-0.16304347826086954
t76,0.0,0.0,0.0,-0.16304347826086954
t77,0.0,0.0,0.0,-0.16304347826086954
t78,0.0,0.0,0.0,-0.16304347826086954
t79,0.0,0.0,0.0,-0.16304347826086954
t80,0.0,0.0,0.0,-0.16304347826086954
t81,0.0,0.0,0.0,-0.16304347826086954
t82,0.0,0.0,0.0,-0.16304347826086954
t83,0.0,0.0,0.0,-0.16304347826086954
t84,0.0,0.0,0.0,-0.16304347826086954
t85,0.0,0.0,0.0,-0.16304347826086954
t86,0.0,0.0,0.0,-0.16304347826086954
t87,0.0,0.0,0.0,-0.16304347826086954
t88,0.0,0.0,0.0,-0.16304347826086954
t89,0.0,0.0,0.0,-0.16304347826086954
t90,0.0,0.0,0.0,-0.16304347826086954
t91,0.0,0.0,0.0,-0.16304347826086954
t92,0.0,0.0,0.0,-0.16304347826086954
t93,0.0,0.0,0.0,-0.16304347826086954
t94,0.0,0.0,0.0,-0.16304347826086954
t95,0.0,0.0,0.0,-0.16304347826086954
t96,0.0,0.0,0.0,-0.16304347826086954
t97,0.0,0.0,0.0,-0.16304347826086954
t98,0.0,0.0,0.0,-0.16304347826086954
t99,0.0,0.0,0.0,-0.16304347826086954
t100,0.0,0.0,0.0,-0.16304347826086954
t101,0.0,0.0,0.0,-0.16304347826086954
t102,0.0,0.0,0.0,-0.16304347826086954
t103,0.0,0.0,0.0,-0.16304347826086954
t104,0.0,0.0,0.0,-0.16304347826086954
t105,0.0,0.0,0.0,-0.16304347826086954
t106,0.0,0.0,0.0,-0.16304347826086954
t107,0.0,0.0,0.0,-0.16304347826086954
t108,0.0,0.0,0.0,-0.16304347826086954
t109,0.0,0.0,0.0,-0.16304347826086954
t110,0.0,0.0,0.0,-0.16304347826086954
t111,0.0,0.0,0.0,-0.16304347826086954
t112,0.0,0.0,0.0,-0.16304347826086954
t113,0.0,0.0,0.0,-0.16304347826086954
t114,0.0,0.0,0.0,-0.16304347826086954
