Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
160,1.0,0.4365,1.0,0.974582016,0.3833,1.0,0.189681008,1.0,1.0,1.0
161,1.0,0.195,1.0,0.989060044,0.1751,1.0,0.334965825,1.0,1.0,1.0
162,1.0,0.0,1.0,0.871624708,0.0,1.0,0.558297515,1.0,1.0,1.0
163,1.0,0.0,1.0,0.820555329,0.0,1.0,0.723501265,1.0,1.0,1.0
164,1.0,0.0,1.0,0.579907179,0.0,1.0,0.886326075,1.0,1.0,1.0
165,1.0,0.0,1.0,0.888320148,0.0,1.0,0.97592932,1.0,1.0,1.0
166,1.0,0.0,1.0,0.996523142,0.0,1.0,0.986805677,1.0,1.0,1.0
167,1.0,0.0,1.0,0.996782899,0.0,1.0,0.991398931,1.0,1.0,1.0
168,1.0,0.0,1.0,0.991666675,0.0,1.0,0.989534974,1.0,1.0,1.0
169,1.0,0.0,1.0,0.255533934,0.0,1.0,0.371049285,1.0,1.0,1.0
170,1.0,0.0,1.0,0.157546759,0.0,1.0,0.49363941,1.0,1.0,1.0
171,1.0,0.0,1.0,0.199761152,0.0,1.0,0.41943267,1.0,1.0,1.0
172,1.0,0.0,1.0,0.195887998,0.0,1.0,0.531292915,1.0,1.0,1.0
173,1.0,0.0,1.0,0.206376255,0.0,1.0,0.592756748,1.0,1.0,1.0
174,1.0,0.0862,1.0,0.220516995,0.0741,1.0,0.609481633,1.0,1.0,1.0
175,1.0,0.1147,1.0,0.063040741,0.1331,1.0,0.483346254,1.0,1.0,1.0
176,1.0,0.2431,1.0,0.109704487,0.2546,1.0,0.374912441,1.0,1.0,1.0
177,1.0,0.3828,1.0,0.179136857,0.3673,1.0,0.332571357,1.0,1.0,1.0
178,1.0,0.492,1.0,0.200069875,0.4812,1.0,0.315493822,1.0,1.0,1.0
179,1.0,0.5487,1.0,0.356357276,0.5556,1.0,0.482944906,1.0,1.0,1.0
180,1.0,0.5534,1.0,0.50347507,0.5748,1.0,0.596071005,1.0,1.0,1.0
181,1.0,0.558,1.0,0.717685103,0.5721,1.0,0.662995458,1.0,1.0,1.0
182,1.0,0.5522,1.0,0.871921659,0.5592,1.0,0.620360613,1.0,1.0,1.0
183,1.0,0.5321,1.0,0.800152361,0.5415,1.0,0.672803819,1.0,1.0,1.0
184,1.0,0.4367,1.0,0.725072324,0.4812,1.0,0.770771027,1.0,1.0,1.0
185,1.0,0.315,1.0,0.708724082,0.3599,1.0,0.863388896,1.0,1.0,1.0
186,1.0,0.1671,1.0,0.657537103,0.207,1.0,0.812877953,1.0,1.0,1.0
187,1.0,0.0824,1.0,0.363562495,0.1017,1.0,0.831174731,1.0,1.0,1.0
188,1.0,0.0091,1.0,0.504807055,0.0396,1.0,0.849172294,1.0,1.0,1.0
189,1.0,0.0,1.0,0.408079177,0.0,1.0,0.785294414,1.0,1.0,1.0
190,1.0,0.0,1.0,0.531135499,0.0,1.0,0.757732749,1.0,1.0,1.0
191,1.0,0.0,1.0,0.233968467,0.0,1.0,0.876612186,1.0,1.0,1.0
192,1.0,0.0,1.0,0.317590177,0.0,1.0,0.811368525,1.0,1.0,1.0
193,1.0,0.0,1.0,0.431610733,0.0,1.0,0.694496393,1.0,1.0,1.0
194,1.0,0.0,1.0,0.574139476,0.0,1.0,0.712165236,1.0,1.0,1.0
195,1.0,0.0,1.0,0.5398283,0.0,1.0,0.687352419,1.0,1.0,1.0
196,1.0,0.0,1.0,0.201132476,0.0,1.0,0.659404457,1.0,1.0,1.0
197,1.0,0.0,1.0,0.107555799,0.0,1.0,0.697532237,1.0,1.0,1.0
198,1.0,0.0587,1.0,0.144015923,0.0126,1.0,0.66704905,1.0,1.0,1.0
199,1.0,0.1202,1.0,0.071583487,0.1019,1.0,0.370624304,1.0,1.0,1.0
200,1.0,0.2267,1.0,0.205921009,0.2045,1.0,0.198139548,1.0,1.0,1.0
201,1.0,0.3121,1.0,0.161220312,0.3112,1.0,0.115637213,1.0,1.0,1.0
202,1.0,0.3871,1.0,0.336054265,0.3663,1.0,0.137585416,1.0,1.0,1.0
203,1.0,0.4377,1.0,0.368090123,0.4167,1.0,0.213544935,1.0,1.0,1.0
204,1.0,0.4715,1.0,0.454866886,0.4684,1.0,0.296501637,1.0,1.0,1.0
205,1.0,0.481,1.0,0.460774302,0.4928,1.0,0.341858566,1.0,1.0,1.0
206,1.0,0.4752,1.0,0.431218863,0.4656,1.0,0.504923463,1.0,1.0,1.0
207,1.0,0.4683,1.0,0.424021393,0.3782,1.0,0.555706739,1.0,1.0,1.0
208,1.0,0.3812,1.0,0.402401239,0.3149,1.0,0.58567667,1.0,1.0,1.0
209,1.0,0.2652,1.0,0.201657325,0.2465,1.0,0.529349804,1.0,1.0,1.0
210,1.0,0.1535,1.0,0.31398356,0.1617,1.0,0.271917343,1.0,1.0,1.0
211,1.0,0.0289,1.0,0.642302394,0.0083,1.0,0.68558681,1.0,1.0,1.0
212,1.0,0.0,1.0,0.458561152,0.0,1.0,0.740724802,1.0,1.0,1.0
213,1.0,0.0,1.0,0.278454691,0.0,1.0,0.761210203,1.0,1.0,1.0
214,1.0,0.0,1.0,0.406244844,0.0,1.0,0.765236795,1.0,1.0,1.0
215,1.0,0.0,1.0,0.48908928,0.0,1.0,0.627387524,1.0,1.0,1.0
216,1.0,0.0,1.0,0.247558758,0.0,1.0,0.580875278,1.0,1.0,1.0
217,1.0,0.0,1.0,0.342755079,0.0,1.0,0.632006764,1.0,1.0,1.0
218,1.0,0.0,1.0,0.309545279,0.0,1.0,0.578805923,1.0,1.0,1.0
219,1.0,0.0,1.0,0.171430543,0.0,1.0,0.609469712,1.0,1.0,1.0
220,1.0,0.0,1.0,0.143114701,0.0,1.0,0.574605167,1.0,1.0,1.0
221,1.0,0.0,1.0,0.098292246,0.0,1.0,0.354392409,1.0,1.0,1.0
222,1.0,0.0,1.0,0.035499647,0.0,1.0,0.486296773,1.0,1.0,1.0
223,1.0,0.0152,1.0,0.059476066,0.001,1.0,0.380780578,1.0,1.0,1.0
224,1.0,0.0911,1.0,0.11565797,0.0361,1.0,0.511300564,1.0,1.0,1.0
225,1.0,0.1895,1.0,0.450230718,0.1556,1.0,0.576747477,1.0,1.0,1.0
226,1.0,0.2332,1.0,0.528750181,0.2229,1.0,0.583429992,1.0,1.0,1.0
227,1.0,0.2898,1.0,0.409164637,0.3207,1.0,0.519946456,1.0,1.0,1.0
228,1.0,0.3538,1.0,0.186176032,0.3915,1.0,0.605123937,1.0,1.0,1.0
229,1.0,0.3662,1.0,0.088073134,0.4183,1.0,0.509155095,1.0,1.0,1.0
230,1.0,0.3455,1.0,0.035387903,0.4072,1.0,0.443727702,1.0,1.0,1.0
231,1.0,0.2894,1.0,0.104915872,0.3946,1.0,0.44295612,1.0,1.0,1.0
232,1.0,0.2522,1.0,0.058641382,0.3199,1.0,0.410591662,1.0,1.0,1.0
233,1.0,0.177,1.0,0.102075763,0.2486,1.0,0.363248765,1.0,1.0,1.0
234,1.0,0.1159,1.0,0.119901411,0.1285,1.0,0.475088507,1.0,1.0,1.0
235,1.0,0.0529,1.0,0.0421708,0.068,1.0,0.527274489,1.0,1.0,1.0
236,1.0,0.048,1.0,0.026643943,0.0668,1.0,0.398225695,1.0,1.0,1.0
237,1.0,0.0,1.0,0.006000017,0.0,1.0,0.446907103,1.0,1.0,1.0
238,1.0,0.0,1.0,0.011312632,0.0,1.0,0.49304834,1.0,1.0,1.0
239,1.0,0.0,1.0,0.147607014,0.0,1.0,0.621403217,1.0,1.0,1.0
240,1.0,0.0,1.0,0.327344626,0.0,1.0,0.594646752,1.0,1.0,1.0
241,1.0,0.0,1.0,0.510582566,0.0,1.0,0.597996175,1.0,1.0,1.0
242,1.0,0.0,1.0,0.665729821,0.0,1.0,0.616550386,1.0,1.0,1.0
243,1.0,0.0,1.0,0.769778907,0.0,1.0,0.678454101,1.0,1.0,1.0
244,1.0,0.0,1.0,0.781615794,0.0,1.0,0.732066453,1.0,1.0,1.0
245,1.0,0.0,1.0,0.923156559,0.0,1.0,0.680707097,1.0,1.0,1.0
246,1.0,0.1017,1.0,0.872993588,0.1517,1.0,0.700340629,1.0,1.0,1.0
247,1.0,0.103,1.0,0.416936696,0.1317,1.0,0.468663871,1.0,1.0,1.0
248,1.0,0.2403,1.0,0.640715778,0.2659,1.0,0.308907151,1.0,1.0,1.0
249,1.0,0.3815,1.0,0.548123121,0.4216,1.0,0.433436096,1.0,1.0,1.0
250,1.0,0.4815,1.0,0.678181589,0.4981,1.0,0.668577075,1.0,1.0,1.0
251,1.0,0.5593,1.0,0.523655593,0.5462,1.0,0.600421906,1.0,1.0,1.0
252,1.0,0.6001,1.0,0.422979057,0.5636,1.0,0.4817487,1.0,1.0,1.0
253,1.0,0.6257,1.0,0.440276533,0.584,1.0,0.500855207,1.0,1.0,1.0
254,1.0,0.6342,1.0,0.288656324,0.5905,1.0,0.445044398,1.0,1.0,1.0
255,1.0,0.5798,1.0,0.088861234,0.5736,1.0,0.536001384,1.0,1.0,1.0
256,1.0,0.4757,1.0,0.048434187,0.4946,1.0,0.585669577,1.0,1.0,1.0
257,1.0,0.3352,1.0,0.015997954,0.3746,1.0,0.476768315,1.0,1.0,1.0
258,1.0,0.1595,1.0,0.02092329,0.2176,1.0,0.462205201,1.0,1.0,1.0
259,1.0,0.0851,1.0,0.016852297,0.1172,1.0,0.34112674,1.0,1.0,1.0
260,1.0,0.1883,1.0,0.024710625,0.1645,1.0,0.224550784,1.0,1.0,1.0
261,1.0,0.0,1.0,0.056830518,0.0,1.0,0.50530684,1.0,1.0,1.0
262,1.0,0.0,1.0,0.067118898,0.0,1.0,0.625415683,1.0,1.0,1.0
263,1.0,0.0,1.0,0.083863556,0.0,1.0,0.80799073,1.0,1.0,1.0
264,1.0,0.0,1.0,0.224713877,0.0,1.0,0.827878237,1.0,1.0,1.0
265,1.0,0.0,1.0,0.295715094,0.0,1.0,0.795009732,1.0,1.0,1.0
266,1.0,0.0,1.0,0.475750923,0.0,1.0,0.806117177,1.0,1.0,1.0
267,1.0,0.0,1.0,0.429904968,0.0,1.0,0.751525283,1.0,1.0,1.0
268,1.0,0.0,1.0,0.133806333,0.0,1.0,0.688379347,1.0,1.0,1.0
269,1.0,0.0,1.0,0.097172618,0.0,1.0,0.590809584,1.0,1.0,1.0
270,1.0,0.187,1.0,0.178564966,0.1914,1.0,0.440276444,1.0,1.0,1.0
271,1.0,0.093,1.0,0.15810056,0.1356,1.0,0.206560731,1.0,1.0,1.0
272,1.0,0.2452,1.0,0.085907668,0.2812,1.0,0.076066189,1.0,1.0,1.0
273,1.0,0.4187,1.0,0.136811152,0.4427,1.0,0.052358244,1.0,1.0,1.0
274,1.0,0.5509,1.0,0.16231443,0.564,1.0,0.072258621,1.0,1.0,1.0
275,1.0,0.6487,1.0,0.265915275,0.6528,1.0,0.163257718,1.0,1.0,1.0
276,1.0,0.6968,1.0,0.404657096,0.7036,1.0,0.21888794,1.0,1.0,1.0
277,1.0,0.693,1.0,0.51797837,0.7014,1.0,0.174088746,1.0,1.0,1.0
278,1.0,0.6863,1.0,0.590401947,0.6962,1.0,0.271408796,1.0,1.0,1.0
279,1.0,0.6064,1.0,0.492305607,0.6233,1.0,0.288551986,1.0,1.0,1.0
280,1.0,0.4918,1.0,0.327540308,0.5182,1.0,0.327175796,1.0,1.0,1.0
281,1.0,0.343,1.0,0.226276025,0.3867,1.0,0.23930341,1.0,1.0,1.0
282,1.0,0.1604,1.0,0.203923002,0.2214,1.0,0.183847055,1.0,1.0,1.0
283,1.0,0.087,1.0,0.11941237,0.1234,1.0,0.155675009,1.0,1.0,1.0
284,1.0,0.2318,1.0,0.280301064,0.2254,1.0,0.147988319,1.0,1.0,1.0
285,1.0,0.0,1.0,0.350494742,0.0,1.0,0.283060133,1.0,1.0,1.0
286,1.0,0.0,1.0,0.308144778,0.0,1.0,0.354517639,1.0,1.0,1.0
287,1.0,0.0,1.0,0.317373067,0.0,1.0,0.417354345,1.0,1.0,1.0
288,1.0,0.0,1.0,0.228583589,0.0,1.0,0.352071643,1.0,1.0,1.0
289,1.0,0.0,1.0,0.126057819,0.0,1.0,0.384281546,1.0,1.0,1.0
290,1.0,0.0,1.0,0.145783231,0.0,1.0,0.439341187,1.0,1.0,1.0
291,1.0,0.0,1.0,0.1197372,0.0,1.0,0.447830498,1.0,1.0,1.0
292,1.0,0.0,1.0,0.130558938,0.0,1.0,0.448487759,1.0,1.0,1.0
293,1.0,0.0,1.0,0.122706443,0.0,1.0,0.378204077,1.0,1.0,1.0
294,1.0,0.1887,1.0,0.212007314,0.2121,1.0,0.328149706,1.0,1.0,1.0
